PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,LAT,LON,RECORD_TIMESTAMP,GPS_coord,last_delivery_coord,POSTCODE,reached_delivery_loc,almost_reached_delivery_loc,on_time,almost_on_time
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231120-264352,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,TQ12 6GN,53.537133,-1.037405,50.55996,-3.669927,2023-11-22 06:00:00+00:00,2023-11-22 18:00:00+00:00,2023-11-23 06:02:00+00:00,2023-11-23 06:30:00+00:00,51.4255483301166,-2.57169407316348,2023-11-21 23:14:00+00:00,"[51.4255483301166, -2.57169407316348]","[50.55996, -3.669927]",BS14 9TG,0,0,0,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231023-255673,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.462845,-2.896967,51.480755,0.261461,2023-10-24 11:00:00+00:00,2023-10-24 11:01:00+00:00,2023-10-25 01:25:00+00:00,2023-10-25 01:55:00+00:00,53.138503994121294,-2.33574590049738,2023-10-24 14:30:00+01:00,"[53.138503994121294, -2.33574590049738]","[51.480755, 0.261461]",CW11 2FZ,0,0,0,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231030-257800,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,BT26 6JJ,LS24 9SD,54.474078,-6.104285,53.886427,-1.271051,2023-11-02 08:00:00+00:00,2023-11-06 08:00:00+00:00,2023-11-06 08:30:00+00:00,2023-11-06 09:00:00+00:00,53.8839988708496,-1.26929998397827,2023-11-07 12:30:00+00:00,"[53.8839988708496, -1.26929998397827]","[53.886427, -1.271051]",LS24 9FX,0,0,0,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231206-270212,CAUK001009,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2023-12-21 15:30:00+00:00,2023-12-21 16:30:00+00:00,2023-12-21 20:00:00+00:00,2023-12-21 21:00:00+00:00,52.8084083333333,-1.376905,2023-12-21 20:16:00+00:00,"[52.8084083333333, -1.376905]","[52.826322, -1.348973]",No postcode found for the given coordinates.,0,0,0,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231214-273721,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-12-19 00:30:00+00:00,2023-12-19 01:00:00+00:00,2023-12-20 02:30:00+00:00,2023-12-20 03:00:00+00:00,53.737520781389,-1.72837560947811,2023-12-30 17:48:00+00:00,"[53.737520781389, -1.72837560947811]","[52.641456, -1.216005]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231119-264296,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763558,-1.739636,51.398851,-1.231993,2023-11-21 21:20:00+00:00,2023-11-21 23:00:01+00:00,2023-11-22 06:00:00+00:00,2023-11-22 08:56:01+00:00,51.61983269,-1.30409178,2023-11-21 12:43:00+00:00,"[51.61983269, -1.30409178]","[51.398851, -1.231993]",No postcode found for the given coordinates.,0,0,0,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231108-260649,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.886427,-1.271051,54.474078,-6.104285,2023-11-09 14:00:00+00:00,2023-11-09 14:30:00+00:00,2023-11-13 07:30:00+00:00,2023-11-13 08:00:00+00:00,54.5806007385254,-5.88505983352661,2023-11-13 10:18:00+00:00,"[54.5806007385254, -5.88505983352661]","[54.474078, -6.104285]",No postcode found for the given coordinates.,0,0,0,0
872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231116-263463,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,NN4 9BA,WF9 2RH,52.213462,-0.951036,53.601298,-1.266222,2023-11-20 05:00:00+00:00,2023-11-20 05:15:00+00:00,2023-11-20 10:30:00+00:00,2023-11-20 10:45:00+00:00,53.6009733696996,-1.2648763303309,2023-11-20 11:51:00+00:00,"[53.6009733696996, -1.2648763303309]","[53.601298, -1.266222]",WF9 2RH,1,1,0,0
d04c44f7-f1b2-466e-be15-e88ab9443f50,SEZHUK-231116-263460,CAUK000155,Tractor Unit,Box,DA8 1DL,EH54 8QX,51.493182,0.167098,55.901847,-3.583873,2023-11-21 11:00:00+00:00,2023-11-21 11:30:00+00:00,2023-11-22 08:00:00+00:00,2023-11-22 08:30:00+00:00,52.6444447,-0.50262892,2023-11-21 14:29:00+00:00,"[52.6444447, -0.50262892]","[55.901847, -3.583873]",No postcode found for the given coordinates.,0,0,0,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251534,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-10-19 16:45:00+00:00,2023-10-19 17:45:00+00:00,2023-10-19 21:10:00+00:00,2023-10-19 22:10:00+00:00,52.824988523917696,-1.34794683205688,2023-10-19 20:51:00+01:00,"[52.824988523917696, -1.34794683205688]","[52.829374, -1.332134]",No postcode found for the given coordinates.,0,0,0,0
4eac100d-9434-415f-9e91-9be5da145d19,SEZHUK-231108-260838,CAUK000310,Tractor Unit,Tractor Only,ST16 3EF,CV8 3ED,52.806693,-2.12066,52.371656,-1.452312,2023-11-14 14:00:00+00:00,2023-11-14 15:00:00+00:00,2023-11-14 17:30:00+00:00,2023-11-14 18:30:00+00:00,52.37088786,-1.45207071,2023-11-14 19:31:00+00:00,"[52.37088786, -1.45207071]","[52.371656, -1.452312]",No postcode found for the given coordinates.,0,0,0,0
d04c44f7-f1b2-466e-be15-e88ab9443f50,SEZHUK-231114-262653,CAUK000155,Tractor Unit,Box,RM9 6RS,EH54 8QX,51.530739,0.138456,55.901847,-3.583873,2023-11-20 11:00:00+00:00,2023-11-20 11:30:00+00:00,2023-11-21 08:00:00+00:00,2023-11-21 08:30:00+00:00,55.901728333333295,-3.58721666666667,2023-11-21 08:27:00+00:00,"[55.901728333333295, -3.58721666666667]","[55.901847, -3.583873]",No postcode found for the given coordinates.,0,0,0,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231106-260014,CAUK000199,18T Rigid,Curtain Side,LS10 1SL,DN8 5JS,53.771668,-1.514934,53.617105,-0.950082,2023-11-07 06:00:00+00:00,2023-11-07 06:30:00+00:00,2023-11-07 07:30:00+00:00,2023-11-07 08:00:00+00:00,53.735201666666704,-1.61274,2023-11-09 11:20:00+00:00,"[53.735201666666704, -1.61274]","[53.617105, -0.950082]",LS27 0BH,0,0,0,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231016-253386,CAUK001009,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2023-10-25 15:30:00+00:00,2023-10-25 16:30:00+00:00,2023-10-25 19:45:00+00:00,2023-10-25 20:00:00+00:00,52.8250238,-1.3479122,2023-10-25 19:39:00+01:00,"[52.8250238, -1.3479122]","[52.826322, -1.348973]",No postcode found for the given coordinates.,0,0,0,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231227-277014,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,GL3 4AJ,S80 3EG,51.843233,-2.170887,53.295391,-1.066283,2023-12-28 22:00:00+00:00,2023-12-28 23:00:00+00:00,2023-12-29 03:30:00+00:00,2023-12-29 04:00:00+00:00,53.294912253334,-1.06736020610003,2023-12-29 03:26:00+00:00,"[53.294912253334, -1.06736020610003]","[53.295391, -1.066283]",S80 3EG,1,1,1,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231215-274595,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-18 19:32:00+00:00,2023-12-18 20:32:00+00:00,2023-12-19 02:00:00+00:00,2023-12-19 02:30:00+00:00,53.2936032,-1.0652792,2023-12-19 04:40:00+00:00,"[53.2936032, -1.0652792]","[53.295391, -1.066283]",No postcode found for the given coordinates.,0,0,0,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231016-253264,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,HP22 5BL,NG7 2SD,51.779657,-0.772897,52.934662,-1.181471,2023-10-17 09:00:00+00:00,2023-10-17 09:30:00+00:00,2023-10-17 13:30:00+00:00,2023-10-17 14:00:00+00:00,52.9330747308026,-1.18103811945206,2023-10-17 14:43:00+01:00,"[52.9330747308026, -1.18103811945206]","[52.934662, -1.181471]",NG7 2TR,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231102-258957,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,DA8 1DE,53.293393,-1.074008,51.493182,0.167098,2023-11-05 14:00:00+00:00,2023-11-05 14:59:00+00:00,2023-11-06 06:55:00+00:00,2023-11-06 07:25:00+00:00,53.29240399,-1.07505028,2023-11-05 12:41:00+00:00,"[53.29240399, -1.07505028]","[51.493182, 0.167098]",No postcode found for the given coordinates.,0,0,0,0
e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231109-261298,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,BS35 4GH,53.437296,-1.068189,51.543559,-2.643336,2023-11-10 15:00:00+00:00,2023-11-10 15:59:00+00:00,2023-11-13 07:55:00+00:00,2023-11-13 08:25:00+00:00,53.3656231,-1.2829526,2023-11-10 19:30:00+00:00,"[53.3656231, -1.2829526]","[51.543559, -2.643336]",No postcode found for the given coordinates.,0,0,0,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256406,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-04 03:15:00+00:00,2023-11-04 03:45:00+00:00,2023-11-04 05:00:00+00:00,2023-11-04 05:30:00+00:00,53.73492,-1.6043317,2023-11-04 04:41:00+00:00,"[53.73492, -1.6043317]","[53.734398, -1.604189]",LS27 0FU,1,1,1,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-274961,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.764125,-1.740145,51.659325,-0.021793,2023-12-19 22:19:00+00:00,2023-12-20 01:00:00+00:00,2023-12-20 06:00:00+00:00,2023-12-20 08:55:00+00:00,51.6626856393993,-0.028089219924093,2023-12-21 08:08:00+00:00,"[51.6626856393993, -0.028089219924093]","[51.659325, -0.021793]",EN3 7NE,0,0,0,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231031-257975,CAUK001028,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,ME8 6BY,53.324964,-2.758291,51.369118,0.568841,2023-11-01 07:00:00+00:00,2023-11-01 14:00:00+00:00,2023-11-02 14:02:00+00:00,2023-11-02 14:30:00+00:00,51.803200501017294,-0.065556038171053,2023-11-01 17:55:00+00:00,"[51.803200501017294, -0.065556038171053]","[51.369118, 0.568841]",SG13 7AX,0,0,0,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231218-275254,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 07:02:00+00:00,2023-12-19 08:02:00+00:00,2023-12-19 13:30:00+00:00,2023-12-19 14:00:00+00:00,53.42618885612,-1.24326237080591,2023-12-19 16:28:00+00:00,"[53.42618885612, -1.24326237080591]","[53.295391, -1.066283]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231123-265738,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,M24 4DP,SP4 7SQ,53.547321,-2.202131,51.177012,-1.757833,2023-11-25 21:00:00+00:00,2023-11-25 22:00:00+00:00,2023-11-26 05:55:00+00:00,2023-11-26 06:25:00+00:00,52.4279637503412,-1.49145570803331,2023-11-26 03:05:00+00:00,"[52.4279637503412, -1.49145570803331]","[51.177012, -1.757833]",CV6 5FP,0,0,0,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231221-276251,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,RM19 1NA,52.800481,-1.663328,51.483784,0.253063,2023-12-27 15:49:00+00:00,2023-12-28 15:45:00+00:00,2023-12-28 15:15:00+00:00,2023-12-28 15:45:00+00:00,51.4833797,0.25210488,2023-12-28 15:19:00+00:00,"[51.4833797, 0.25210488]","[51.483784, 0.253063]",RM19 1NA,1,1,1,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231211-272339,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-12 23:00:00+00:00,2023-12-12 23:45:00+00:00,2023-12-13 05:30:00+00:00,2023-12-13 06:00:00+00:00,53.3497373,-1.2234727,2023-12-13 12:11:00+00:00,"[53.3497373, -1.2234727]","[53.295391, -1.066283]",S25 5FA,0,0,0,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231113-262397,CAUK000235,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,DA11 9BU,52.800481,-1.663328,51.444403,0.343805,2023-11-14 11:54:00+00:00,2023-11-15 08:00:00+00:00,2023-11-15 07:30:00+00:00,2023-11-15 08:00:00+00:00,52.0831489,-0.7468667,2023-11-14 20:32:00+00:00,"[52.0831489, -0.7468667]","[51.444403, 0.343805]",MK16 8DJ,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231112-262188,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-11-17 21:20:00+00:00,2023-11-17 23:00:01+00:00,2023-11-18 06:00:00+00:00,2023-11-18 08:56:01+00:00,51.3988761417568,-1.23071148991585,2023-11-18 07:07:00+00:00,"[51.3988761417568, -1.23071148991585]","[51.398851, -1.231993]",RG19 4BQ,1,1,1,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231012-252524,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,BT41 4NN,53.464178,-2.895312,54.732479,-6.238003,2023-10-16 17:00:00+00:00,2023-10-16 17:01:00+00:00,2023-10-18 12:55:00+00:00,2023-10-18 13:25:00+00:00,54.7332743,-6.2315915,2023-10-18 14:21:00+01:00,"[54.7332743, -6.2315915]","[54.732479, -6.238003]",No postcode found for the given coordinates.,0,0,0,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258759,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-11 03:15:00+00:00,2023-11-11 03:45:00+00:00,2023-11-11 05:00:00+00:00,2023-11-11 05:30:00+00:00,53.734192504834,-1.60399210725429,2023-11-11 04:20:00+00:00,"[53.734192504834, -1.60399210725429]","[53.734398, -1.604189]",LS27 0FU,1,1,1,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231016-253569,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-20 02:20:00+00:00,2023-10-20 04:00:01+00:00,2023-10-20 09:13:00+00:00,2023-10-20 12:09:01+00:00,51.3988675702541,-1.23108376798469,2023-10-20 08:38:00+01:00,"[51.3988675702541, -1.23108376798469]","[51.398851, -1.231993]",RG19 4BQ,1,1,1,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231112-262163,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763771,-1.739326,51.771841,-0.439918,2023-11-16 13:20:00+00:00,2023-11-16 15:00:01+00:00,2023-11-17 04:30:00+00:00,2023-11-17 07:26:01+00:00,53.746119,-0.3175365,2023-11-22 12:01:00+00:00,"[53.746119, -0.3175365]","[51.771841, -0.439918]",HU9 1ND,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231118-264188,CAUK000689,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763558,-1.739636,51.602415,-2.522567,2023-11-19 22:19:00+00:00,2023-11-20 01:00:01+00:00,2023-11-20 06:15:00+00:00,2023-11-20 10:22:01+00:00,51.60292197,-2.51966297,2023-11-20 10:17:00+00:00,"[51.60292197, -2.51966297]","[51.602415, -2.522567]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231105-259733,CAUK000689,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763771,-1.739326,51.602415,-2.522567,2023-11-09 00:01:00+00:00,2023-11-09 01:41:01+00:00,2023-11-09 06:56:00+00:00,2023-11-09 11:03:01+00:00,51.62560299,-2.46590944,2023-11-09 10:04:00+00:00,"[51.62560299, -2.46590944]","[51.602415, -2.522567]",No postcode found for the given coordinates.,0,0,0,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231102-258649,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-11-18 08:30:00+00:00,2023-11-18 09:30:00+00:00,2023-11-18 12:30:00+00:00,2023-11-18 13:30:00+00:00,52.8252316666667,-1.35392,2023-11-18 12:06:00+00:00,"[52.8252316666667, -1.35392]","[52.829374, -1.332134]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231022-255375,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763771,-1.739326,51.771839,-0.439712,2023-10-25 01:40:00+00:00,2023-10-25 03:20:01+00:00,2023-10-25 08:11:00+00:00,2023-10-25 11:06:01+00:00,51.7706777108833,-0.440757935866714,2023-10-25 09:10:00+01:00,"[51.7706777108833, -0.440757935866714]","[51.771839, -0.439712]",HP2 7PZ,1,1,1,1
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231215-274098,CAUK000012,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,ME8 6BY,53.324964,-2.758291,51.369118,0.568841,2023-12-18 07:30:00+00:00,2023-12-18 14:00:00+00:00,2023-12-19 09:32:00+00:00,2023-12-19 10:00:00+00:00,51.3691728849791,0.56941691781435,2023-12-19 10:08:00+00:00,"[51.3691728849791, 0.56941691781435]","[51.369118, 0.568841]",ME8 6BY,1,1,1,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269151,CAUK000689,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763558,-1.739636,51.602415,-2.522567,2023-12-06 01:20:00+00:00,2023-12-06 03:00:01+00:00,2023-12-06 08:15:00+00:00,2023-12-06 12:22:01+00:00,51.6023064,-2.521531,2023-12-06 09:51:00+00:00,"[51.6023064, -2.521531]","[51.602415, -2.522567]",BS35 3UU,0,1,0,1
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231114-262848,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-23 00:30:00+00:00,2023-11-23 01:00:00+00:00,2023-11-24 02:30:00+00:00,2023-11-24 03:00:00+00:00,52.6462376989658,-1.21760675691215,2023-11-23 02:18:00+00:00,"[52.6462376989658, -1.21760675691215]","[52.641456, -1.216005]",No postcode found for the given coordinates.,0,0,0,0
1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231206-270799,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-12-07 10:00:00+00:00,2023-12-07 10:30:00+00:00,2023-12-07 16:30:00+00:00,2023-12-07 17:00:00+00:00,52.96896,-2.08225166666667,2023-12-07 19:51:00+00:00,"[52.96896, -2.08225166666667]","[52.983393, -2.181287]",No postcode found for the given coordinates.,0,0,0,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231205-269913,CAUK000115,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,CH62 4TG,53.771668,-1.514934,53.346913,-2.988986,2023-12-06 18:00:00+00:00,2023-12-06 18:30:00+00:00,2023-12-06 21:30:00+00:00,2023-12-06 22:00:00+00:00,53.34601553,-2.99299755,2023-12-06 23:19:00+00:00,"[53.34601553, -2.99299755]","[53.346913, -2.988986]",No postcode found for the given coordinates.,0,0,0,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231102-258640,CAUK001009,3.5T Van,LWB Van,DE74 2TR,WS9 0SW,52.829374,-1.332134,52.593326,-1.937572,2023-11-14 04:00:00+00:00,2023-11-14 05:00:00+00:00,2023-11-14 07:30:00+00:00,2023-11-14 10:30:00+00:00,52.8254925,-1.3499361,2023-11-14 05:46:00+00:00,"[52.8254925, -1.3499361]","[52.593326, -1.937572]",No postcode found for the given coordinates.,0,0,0,0
761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231205-270030,CAUK000940,Tractor Unit,Box,S18 1PF,HP2 7PZ,53.304842,-1.482042,51.769105,-0.432735,2023-12-20 09:00:00+00:00,2023-12-20 09:30:00+00:00,2023-12-20 15:30:00+00:00,2023-12-20 16:00:00+00:00,51.7701564965857,-0.439948929588416,2023-12-20 16:22:00+00:00,"[51.7701564965857, -0.439948929588416]","[51.769105, -0.432735]",HP2 7PZ,1,1,1,1
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231025-256295,CAUK001022,3.5T Van,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.05711,51.470809,-0.514738,2023-11-07 19:05:00+00:00,2023-11-07 20:05:00+00:00,2023-11-07 20:05:00+00:00,2023-11-07 21:05:00+00:00,51.4707037178538,-0.513667874413745,2023-11-07 21:03:00+00:00,"[51.4707037178538, -0.513667874413745]","[51.470809, -0.514738]",SL3 0BB,1,1,1,1
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231102-259107,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-11-03 10:00:00+00:00,2023-11-03 10:30:00+00:00,2023-11-03 16:30:00+00:00,2023-11-03 17:00:00+00:00,52.6040168971602,-1.19144355393677,2023-11-03 16:49:00+00:00,"[52.6040168971602, -1.19144355393677]","[52.601991, -1.190434]",LE19 1WX,0,1,0,1
518e364c-41d3-4cd1-8cd6-0401d20abb27,SEZHUK-231101-258278,CAUK000435,Tractor Unit,Temperature-Controlled,PE15 0UW,RG21 6AB,52.51939,-0.000971,51.269448,-1.103727,2023-11-10 01:30:00+00:00,2023-11-10 02:30:00+00:00,2023-11-10 06:00:00+00:00,2023-11-10 18:00:00+00:00,51.58048147850369,-0.002400779701017,2023-11-10 13:46:00+00:00,"[51.58048147850369, -0.002400779701017]","[51.269448, -1.103727]",E17 9DS,0,0,0,0
1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231130-268223,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-12-01 10:00:00+00:00,2023-12-01 10:30:00+00:00,2023-12-01 16:30:00+00:00,2023-12-01 17:00:00+00:00,52.9828607410774,-2.18207154926734,2023-12-01 14:16:00+00:00,"[52.9828607410774, -2.18207154926734]","[52.983393, -2.181287]",ST4 4FA,1,1,1,1
6ba3b39b-16fe-475d-a2e3-36eef556643e,SEZHUK-231103-259574,CAUK000184,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,BN23 6PW,51.772167,-0.250353,50.788708,0.297115,2023-11-09 12:00:00+00:00,2023-11-09 13:00:00+00:00,2023-11-09 21:00:00+00:00,2023-11-09 22:00:00+00:00,50.7874343,0.3008465,2023-11-09 13:01:00+00:00,"[50.7874343, 0.3008465]","[50.788708, 0.297115]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231214-273578,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT41 4NN,53.293393,-1.074008,54.732479,-6.238003,2023-12-15 06:00:00+00:00,2023-12-15 06:59:00+00:00,2023-12-19 18:55:00+00:00,2023-12-19 19:25:00+00:00,54.7347229,-6.2364492,2023-12-19 19:36:00+00:00,"[54.7347229, -6.2364492]","[54.732479, -6.238003]",BT41 4RA,0,0,0,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231130-267978,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,IG11 0DS,51.510091,0.459598,51.515717,0.100453,2023-12-04 09:00:00+00:00,2023-12-04 09:30:00+00:00,2023-12-04 13:30:00+00:00,2023-12-04 14:00:00+00:00,51.5154066193561,0.101058840021512,2023-12-04 13:11:00+00:00,"[51.5154066193561, 0.101058840021512]","[51.515717, 0.100453]",No postcode found for the given coordinates.,0,0,0,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231127-266971,CAUK000940,Tractor Unit,Box,S18 1PF,HP2 7PZ,53.304842,-1.482042,51.769105,-0.432735,2023-12-08 09:00:00+00:00,2023-12-08 09:30:00+00:00,2023-12-08 15:30:00+00:00,2023-12-08 16:00:00+00:00,51.7695126567452,-0.435000791162445,2023-12-08 15:39:00+00:00,"[51.7695126567452, -0.435000791162445]","[51.769105, -0.432735]",HP2 7HQ,0,0,0,0
8de1d5d0-093b-4032-91cc-a546fd254870,SEZHUK-231103-259517,CAUK000386,Tractor Unit,Curtain-Side 13.6M Trailer,NW10 6HJ,CV2 2TA,51.529366,-0.264535,52.430911,-1.429058,2023-11-06 13:00:00+00:00,2023-11-06 14:00:00+00:00,2023-11-07 14:00:00+00:00,2023-11-07 15:00:00+00:00,52.428853402590896,-1.42594431139265,2023-11-06 17:47:00+00:00,"[52.428853402590896, -1.42594431139265]","[52.430911, -1.429058]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249193,CAUK000935,Tractor Unit,Box 44ft,BD5 8LZ,G67 2XN,53.763771,-1.739326,55.936846,-3.986042,2023-10-05 14:20:00+00:00,2023-10-05 16:00:01+00:00,2023-10-05 23:55:00+00:00,2023-10-06 02:20:01+00:00,53.4862783994165,-2.65248600434568,2023-10-05 19:39:00+01:00,"[53.4862783994165, -2.65248600434568]","[55.936846, -3.986042]",No postcode found for the given coordinates.,0,0,0,0
